,Category,Name,Rating,Number of reviews,5 stars,4 stars,3 stars,2 stars,1 star
2011,Magasin de vêtements pour hommes,ETHNIC BLUE,NA,0,0,0,0,0,0
2012,Shopping & mode,Ilya2too,NA,0,0,0,0,0,0
2013,Service de marketing affilié,WiCash,NA,0,0,0,0,0,0
2014,Shopping & mode,Ronde des Bijoux,NA,0,0,0,0,0,0
2015,Shopping & mode,Vesticheap,NA,0,0,0,0,0,0
2016,Magasin de vêtements pour femmes,Snboutik,NA,0,0,0,0,0,0
2017,Shopping & mode,Com'Thus,NA,0,0,0,0,0,0
2018,Shopping & mode,Lachineautresor,NA,0,0,0,0,0,0
2019,Shopping & mode,Hoteldunord Corte,NA,0,0,0,0,0,0
2020,Marché en ligne,Toutfoutlecamp.com,NA,0,0,0,0,0,0
2021,Shopping & mode,Melimelo Mode,NA,0,0,0,0,0,0
2022,Joaillier,Poinçon 22,NA,0,0,0,0,0,0
2023,Shopping & mode,T-Skope,NA,0,0,0,0,0,0
2024,Shopping & mode,Santiny Paris,NA,0,0,0,0,0,0
2025,Magasin de chaussures,Somicompany,NA,0,0,0,0,0,0
2026,Épicerie,vegan-place.com,NA,0,0,0,0,0,0
2027,Magasin de chaussures,Talon Aiguille Cavalaire,NA,0,0,0,0,0,0
2028,Shopping & mode,soniya,NA,0,0,0,0,0,0
2029,Shopping & mode,Paris-Stock-com,NA,0,0,0,0,0,0
2030,Boutique de lingerie,Charlott' lingerie,NA,0,0,0,0,0,0
2031,Shopping & mode,Paduweb,NA,0,0,0,0,0,0
2032,Magasin de vêtements pour femmes,7ici,NA,0,0,0,0,0,0
2033,Magasin de vêtements pour femmes,Fashion Mode 45,NA,0,0,0,0,0,0
2034,Shopping & mode,PTITOUISTITI,NA,0,0,0,0,0,0
2035,Marché en ligne,NYMOC,NA,0,0,0,0,0,0
2036,Shopping & mode,PETER Environment,NA,0,0,0,0,0,0
2037,Magasin de chaussures,Evidence Chaussures,NA,0,0,0,0,0,0
2038,Shopping & mode,Crazy Bonnet,NA,0,0,0,0,0,0
2039,Shopping & mode,pasunemarqueparis.com,NA,0,0,0,0,0,0
2040,Shopping & mode,Dessus Dessous,NA,0,0,0,0,0,0
2041,Shopping & mode,Dlgcollection,NA,0,0,0,0,0,0
2042,Boutique d'accessoires de mode,Mediumpronos,NA,0,0,0,0,0,0
2043,Shopping & mode,Argento,NA,0,0,0,0,0,0
2044,Shopping & mode,red white,NA,0,0,0,0,0,0
2045,Shopping & mode,Boncoup,NA,0,0,0,0,0,0
2046,Bijouterie,L'Atelier d'Or,NA,0,0,0,0,0,0
2047,Marché en ligne,beingo.eu,NA,0,0,0,0,0,0
2048,Grand magasin,boutique.aero,NA,0,0,0,0,0,0
2049,Bijouterie,rosesdumal.com,NA,0,0,0,0,0,0
2050,Magasin de vêtements d'hiver,So Fluffyy,NA,0,0,0,0,0,0
2051,Magasin de vêtements pour hommes,Espace des Hommes,NA,0,0,0,0,0,0
2052,Shopping & mode,Nëauka,NA,0,0,0,0,0,0
2053,Magasin de sacs et de valises,Forum Des-sacs,NA,0,0,0,0,0,0
2054,Magasin de sous-vêtements,La Belle Paire,NA,0,0,0,0,0,0
2055,Marché en ligne,Airpods Factory,NA,0,0,0,0,0,0
2056,Bijouterie,Bizone,NA,0,0,0,0,0,0
2057,Bijouterie,Bijoux de mode,NA,0,0,0,0,0,0
2058,Shopping & mode,Jourj,NA,0,0,0,0,0,0
2059,Shopping & mode,maxagaz,NA,0,0,0,0,0,0
2060,Bijouterie,Armilia,NA,0,0,0,0,0,0
2061,Shopping & mode,MINT SARL,NA,0,0,0,0,0,0
2062,Shopping & mode,Trocity,NA,0,0,0,0,0,0
2063,Shopping & mode,Mon Bel Arganier,NA,0,0,0,0,0,0
2064,Magasin de vêtements de sport (activewear),Magikm,NA,0,0,0,0,0,0
2065,Magasin de vêtements pour femmes,Roccapinaparis,NA,0,0,0,0,0,0
2066,Magasin de sous-vêtements,lingerie-sexy-grandes-marques,NA,0,0,0,0,0,0
2067,Bijouterie,LA Bijouterie,NA,0,0,0,0,0,0
2068,Shopping & mode,ShopAffairs,NA,0,0,0,0,0,0
2069,Shopping & mode,Dessus Dessous,NA,0,0,0,0,0,0
2070,Shopping & mode,Dlgcollection,NA,0,0,0,0,0,0
2071,Boutique d'accessoires de mode,Mediumpronos,NA,0,0,0,0,0,0
2072,Shopping & mode,Argento,NA,0,0,0,0,0,0
2073,Shopping & mode,red white,NA,0,0,0,0,0,0
2074,Shopping & mode,Boncoup,NA,0,0,0,0,0,0
2075,Bijouterie,L'Atelier d'Or,NA,0,0,0,0,0,0
2076,Marché en ligne,beingo.eu,NA,0,0,0,0,0,0
2077,Grand magasin,boutique.aero,NA,0,0,0,0,0,0
2078,Bijouterie,rosesdumal.com,NA,0,0,0,0,0,0
2079,Magasin de vêtements d'hiver,So Fluffyy,NA,0,0,0,0,0,0
2080,Shopping & mode,ines creation.com,NA,0,0,0,0,0,0
2081,Magasin de vêtements pour hommes,LaChaussetteNoire.fr,NA,0,0,0,0,0,0
2082,Shopping & mode,Glamuel,NA,0,0,0,0,0,0
2083,Shopping & mode,Chaussmoi,NA,0,0,0,0,0,0
2084,Magasin de vêtements pour femmes,Inspectrice Shopping,NA,0,0,0,0,0,0
2085,Shopping & mode,occasion'elle,NA,0,0,0,0,0,0
2086,Grand magasin,Very Geek,NA,0,0,0,0,0,0
2087,Shopping & mode,Street Corner eurl,NA,0,0,0,0,0,0
2088,Shopping & mode,Jin,NA,0,0,0,0,0,0
2089,Shopping & mode,Boutiqueassialingerie,NA,0,0,0,0,0,0
2090,Bijouterie fantaisie,Babelove,NA,0,0,0,0,0,0
2091,Magasin de vêtements grandes tailles,Couple d’amour,NA,0,0,0,0,0,0
2092,Shopping & mode,Décorations de mariage,NA,0,0,0,0,0,0
2093,Boutique d'accessoires de mode,Missbagg,NA,0,0,0,0,0,0
2094,Shopping & mode,Satelliteparis Boutique,NA,0,0,0,0,0,0
2095,Shopping & mode,markandco,NA,0,0,0,0,0,0
2096,Horlogerie,OORAZ,NA,0,0,0,0,0,0
2097,Shopping & mode,432Hz Radio,NA,0,0,0,0,0,0
2098,Shopping & mode,vit,NA,0,0,0,0,0,0
2099,Magasin de vêtements pour femmes,Sublim-Avenue,NA,0,0,0,0,0,0
2100,Shopping & mode,Stylistpick,NA,0,0,0,0,0,0
2101,Magasin de sacs et bagages,Travel Look,NA,0,0,0,0,0,0
2102,Marché en ligne,Dasape,NA,0,0,0,0,0,0
2103,Shopping & mode,Les petits Inclassables,NA,0,0,0,0,0,0
2104,Shopping & mode,Tagua World,NA,0,0,0,0,0,0
2105,Shopping & mode,CoupDeVente,NA,0,0,0,0,0,0
2106,Magasin de streetwear,Sneakers n'art,NA,0,0,0,0,0,0
2107,Boutique d'accessoires de mode,Timeforlux,NA,0,0,0,0,0,0
2108,Shopping & mode,Textildiscount,NA,0,0,0,0,0,0
2109,Shopping & mode,Boutique Au-1000-sens,NA,0,0,0,0,0,0
2110,Shopping & mode,PARADE,NA,0,0,0,0,0,0
2111,Magasin de sacs,Inside,NA,0,0,0,0,0,0
2112,Magasin de lunettes de soleil,soleil,"3,4",3733,78,12,4,2,4
2113,Shopping & mode,Slimiies,"3,4",1597,42,7,3,3,45
2114,Magasin de sous-vêtements,Le Slip Français,"3,4",1504,55,7,<1,3,34
2115,Service d'assistance,Pioui,"3,4",400,49,13,2,<1,35
2116,Magasin de vêtements professionnels,Zxy,"3,4",167,53,12,8,7,20
2117,Magasin de vêtements pour hommes,Asphalte,"3,4",149,46,8,12,13,21
2118,Magasin de chaussures,21run.com,"3,4",125,16,6,4,8,66
2119,Artisanat d'art,We Are Knitters,"3,4",97,43,3,4,20,30
2120,Boutique de robes,Soireeblanche,"3,4",84,50,16,2,5,27
2121,Magasin de maillots de bain,Banana Moon,"3,4",74,45,7,7,9,32
2122,Magasin de chaussures,modress,"3,4",58,41,9,14,15,21
2123,Magasin de streetwear,OhMyKickz,"3,4",52,59,6,2,4,29
2124,Magasin de chaussures,Sneak Officialstore,"3,4",42,33,31,2,0,34
2125,Shopping & mode,Monhorloge.fr,"3,4",38,60,5,3,8,24
2126,Magasin de vêtements pour femmes,Lunacy Shop,"3,4",31,39,26,6,16,13
2127,Shopping & mode,SOS Baggage,"3,4",31,58,3,0,3,36
2128,Boutique de lingerie,CERVIN,"3,4",29,55,14,10,7,14
2129,Boutique d'accessoires de mode,TBF,"3,4",25,60,12,4,0,24
2130,Magasin de vêtements de sport (activewear),Gum-Gum,"3,4",20,60,15,0,5,20
2131,Shopping & mode,AM Management,"3,4",15,6,7,0,7,80
2132,Magasin de sous-vêtements,Sublim Curve,"3,4",14,64,0,0,7,29
2133,Service de jeux d'argent,TF2Blaze,"3,4",13,61,8,0,0,31
2134,Bijouterie,1001 Bijoux,"3,4",11,45,0,0,0,55
2135,Shopping & mode,Topwedding,"3,4",10,60,20,0,0,20
2136,Bijouterie,Waekura,"3,4",9,45,11,0,11,33
2137,Magasin de chaussures,Nomasei,"3,4",9,45,11,11,0,33
2138,Boutique d'articles de mode,gerardpasquier.fr,"3,4",8,37,25,0,13,25
2139,Shopping & mode,sarl sportdevil1,"3,4",7,71,0,0,0,29
2140,Magasin de chapeaux et couvre-chefs,Esprit Béret,"3,4",7,57,14,0,0,29
2141,Shopping & mode,Eric Bompard,"3,4",6,50,0,0,0,50
2142,Site de comparaison de prix,Ogenies,"3,4",6,50,17,0,0,33
2143,Magasin discount,Poppers Express,"3,4",5,80,0,0,0,20
2144,Service de location,Sneakers And Go,"3,4",5,60,0,0,0,40
2145,Magasin de vêtements,Centre Commercial,"3,4",4,25,0,25,50,0
2146,Boutique d'accessoires de mode,Modista,"3,4",4,50,0,0,50,0
2147,Site d'avis,Webeev,"3,4",3,67,0,33,0,0
2148,Magasin de vêtements,MY1996,"3,4",3,67,0,0,0,33
2149,Bijouterie,Labijouteriedececile,"3,4",2,0,50,0,50,0
2150,Bazar,Sexydis,"3,4",2,50,0,50,0,0
2151,Massothérapeute du sport,Ineck,"3,4",2,50,0,0,0,50
2152,Acheteur de diamants,Diamantaire Paris,"3,4",2,50,0,0,50,0
2153,Magasin de chaussures,Customhyp3 Officiel,"3,4",2,50,0,0,0,50
2154,Shopping & mode,Astralive voyance,"3,4",1,0,0,100,0,0
2155,Magasin de vêtements de sport (activewear),Shijo,"3,4",1,0,0,100,0,0
2156,Shopping & mode,SGPL,"3,4",1,0,0,100,0,0
2157,Armurerie,Militariaone,"3,4",1,0,0,100,0,0
2158,Site de recherche de vols,TripAdvisor,"3,3",4122,57,34,4,1,4
2159,Bijouterie,LÕU.YETU,"3,3",391,41,5,3,5,46
2160,Site de comparaison de prix,Liligo,"3,3",285,39,27,11,8,15
2161,Grand magasin,goku-shop.fr,"3,3",203,26,6,2,2,64
2162,Shopping & mode,i-Run,"3,3",109,46,7,3,8,36
2163,Bijouterie,Bazza,"3,3",79,53,10,3,6,28
2164,Magasin de streetwear,Importafy,"3,3",71,62,6,3,1,28
2165,Shopping & mode,ELLE Store,"3,3",67,63,7,5,3,22
2166,Bijouterie,Golden Ace Paris,"3,3",45,45,4,4,2,45
2167,Shopping & mode,Kiabi,"3,3",28,50,25,4,7,14
2168,Magasin de chaussures,Buitton.fr,"3,3",26,58,0,0,4,38
2169,Magasin de chaussures,Baskettemple,"3,3",25,72,4,8,0,16
2170,Magasin de vêtements pour enfants,Pravioza,"3,3",19,32,21,5,21,21
2171,Marché en ligne,SoundRadio,"3,3",18,39,16,0,17,28
2172,Horlogerie,Kalyane Diffusion 89,"3,3",16,50,0,6,6,38
2173,Magasin de vêtements pour femmes,Mijessant.com,"3,3",15,40,13,7,7,33
2174,Magasin de sacs,Leselliermaroquinerie,"3,3",15,73,7,0,0,20
2175,Shopping & mode,Sarouel Dream,"3,3",11,46,9,0,9,36
2176,Shopping & mode,Jefchaussures,"3,3",10,30,10,0,0,60
2177,Magasin de vêtements pour hommes,The One,"3,3",8,75,12,13,0,0
2178,Shopping & mode,tasko,"3,3",8,37,0,0,13,50
2179,Shopping & mode,Metalfanz,"3,3",7,72,0,14,0,14
2180,Shopping & mode,DMD France,"3,3",6,83,0,17,0,0
2181,Boutique de lingerie,Un jour un bijou,"3,3",5,40,20,0,40,0
2182,Shopping & mode,Lollipops Paris,"3,3",4,25,0,0,0,75
2183,Marché de Noël,Speedbazart,"3,3",4,50,0,25,0,25
2184,Bijouterie,@Diamantsetcarats,"3,3",3,67,0,0,0,33
2185,Boutique de lingerie,Pearls Lingerie,"3,3",3,33,0,0,33,34
2186,Agence e-commerce,Pribey,"3,3",3,67,0,0,0,33
2187,Friperie,SATURN Vintage,"3,3",2,50,0,0,0,50
2188,Shopping & mode,Visley.com,"3,3",2,50,0,0,0,50
2189,Magasin de sous-vêtements,Drole de boxer,"3,3",2,50,0,0,0,50
2190,Magasin de t-shirts,Tshirtsnapoleon,"3,3",2,50,0,0,0,50
2191,Shopping & mode,LotPrivé.com,"3,3",2,0,50,0,0,50
2192,Magasin de streetwear,URBN STREETWEAR,"3,3",2,50,0,0,50,0
2193,Shopping & mode,Charleskammer,"3,3",1,0,0,0,100,0
2194,Shopping & mode,OBJETDECOM,"3,3",1,0,0,0,100,0
2195,Shopping & mode,Spartoo,"3,3",1,0,0,0,100,0
2196,Shopping & mode,Ecole Universelle,"3,3",1,0,0,0,100,0
2197,Marché en ligne,La Bourse aux Livres,"3,2",871,56,9,4,5,26
2198,Joaillier,Mauboussin,"3,2",510,52,4,<1,2,41
2199,Magasin de vêtements de sport,Direct Running,"3,2",208,50,6,3,3,38
2200,Shopping & mode,Revolve,"3,2",183,61,11,8,5,15
2201,Boutique d'accessoires de mode,Laserviettedeplage.fr,"3,2",99,79,14,2,2,3
2202,Magasin d'articles d'occasion,SPORTDEPOT,"3,2",94,52,12,6,14,16
2203,Boutique de sacs à main,Mon Sac A Dos,"3,2",94,50,14,1,1,34
2204,Bijouterie,Paridot Paris,"3,2",51,49,10,10,2,29
2205,Magasin de chaussures,Pegashoes,"3,2",37,35,3,3,3,56
2206,Bijouterie,Votrecollierprenom,"3,2",26,62,0,0,0,38
2207,Bijouterie,Bijoi Paris,"3,2",20,65,0,0,0,35
2208,Bijouterie,CHO,"3,2",19,95,0,0,0,5
2209,Magasin d'articles spirituels,Vamaco Bay,"3,2",12,59,0,8,0,33
2210,Shopping & mode,CALVIN KLEIN,"3,2",11,27,18,0,9,46
2211,Magasin de vêtements pour femmes,Eva Hips,"3,2",10,30,10,20,10,30
2212,Magasin de vêtements pour femmes,Sweet Zoé Fashion,"3,2",10,40,10,0,0,50
2213,Magasin de sous-vêtements,Herloop,"3,2",10,50,20,0,0,30
2214,Magasin de vêtements pour enfants,vertbaudet,"3,2",9,22,0,0,22,56
2215,Shopping & mode,Oclio,"3,2",8,50,0,0,12,38
2216,Bijouterie,Mesbijoux,"3,2",7,14,29,14,14,29
2217,Magasin de vêtements,Tendancesetmoi,"3,2",6,50,0,0,0,50
2218,Shopping & mode,Graduate,"3,2",6,50,0,0,17,33
2219,Shopping & mode,Realme Matériel Médical,"3,2",5,80,0,0,0,20
2220,Shopping & mode,montresetvous.com,"3,2",4,50,0,0,0,50
2221,Shopping & mode,Chossureo,"3,2",4,50,0,0,0,50
2222,Service de blanchisserie,Mrbulle,"3,2",3,33,33,0,0,34
2223,Magasin de vêtements,Luxure Avenue,"3,2",3,33,33,0,0,34
2224,Shopping & mode,Guinand Cheminees-poeles,"3,2",2,0,50,0,0,50
2225,Shopping & mode,Podiumsport,"3,2",2,0,0,0,50,50
2226,Shopping & mode,Maison Standards,"3,2",2,50,0,0,50,0
2227,Boutique de t-shirts personnalisés,Roda Capoeira,"3,2",2,0,0,50,50,0
2228,Shopping & mode,Takkat,"3,2",2,50,0,0,0,50
2229,Shopping & mode,Laali,"3,2",2,0,50,0,0,50
2230,Service de coupons d'achat,LC-PASS,"3,2",2,50,0,0,0,50
2231,Shopping & mode,Artiga,"3,2",1,0,0,0,0,100
2232,Shopping & mode,Lé papiers de Ninon,"3,2",1,0,0,0,0,100
2233,Boutique érotique,Claraetsana,"3,2",1,0,0,0,0,100
2234,Magasin de vêtements pour hommes,Compagnie de Californie,"3,2",1,0,0,0,0,100
2235,Shopping & mode,Maprotection,"3,2",1,0,0,0,0,100
2236,Magasin de streetwear,Bismarket,"3,2",1,0,0,0,0,100
2237,Boutique d'accessoires de mode,Gohappy,"3,2",1,0,0,0,0,100
2238,Shopping & mode,courreges,"3,2",1,0,0,0,0,100
2239,Shopping & mode,Vente Pivee,"3,2",1,0,0,0,0,100
2240,Shopping & mode,Pia Bijoux,"3,2",1,0,0,0,0,100
2241,Shopping & mode,Vente Pivee,"3,2",1,0,0,0,0,100
2242,Shopping & mode,Place Vendôme - Joaillerie.,"3,2",1,0,0,0,0,100
2243,Magasin de sacs et bagages,BiBAG,"3,2",1,0,0,0,0,100
2244,Magasin de déguisements,DYMA SARL,"3,2",1,0,0,0,0,100
2245,Shopping & mode,Hopenlifeshop,"3,2",1,0,0,0,0,100
2246,Shopping & mode,Jardisign,"3,2",1,0,0,0,0,100
2247,Boutique d'accessoires de mode,Black Lotus Fr,"3,2",1,0,0,0,0,100
2248,Shopping & mode,Artiga,"3,2",1,0,0,0,0,100
2249,Shopping & mode,Lé papiers de Ninon,"3,2",1,0,0,0,0,100
2250,Boutique érotique,Claraetsana,"3,2",1,0,0,0,0,100
2251,Boutique de lingerie,Eternity Lingerie,"3,2",1,0,0,0,0,100
2252,Shopping & mode,Maprotection,"3,2",1,0,0,0,0,100
2253,Boutique d'accessoires de mode,Achat Boutique,"3,2",1,0,0,0,0,100
2254,Magasin discount,MomaShoop,"3,2",1,0,0,0,0,100
2255,Boutique d'accessoires de mode,Gohappy,"3,2",1,0,0,0,0,100
2256,Shopping & mode,courreges,"3,2",1,0,0,0,0,100
2257,Shopping & mode,Bwatch,"3,2",1,0,0,0,0,100
2258,Shopping & mode,Eden Park,"3,2",1,0,0,0,0,100
2259,Shopping & mode,NODUS - Officiel,"3,2",1,0,0,0,0,100
2260,Shopping & mode,MyShenron,"3,2",1,0,0,0,0,100
2261,Shopping & mode,Eden Park,"3,2",1,0,0,0,0,100
2262,Shopping & mode,NODUS - Officiel,"3,2",1,0,0,0,0,100
2263,Shopping & mode,Planete Bijouterie,"3,2",1,0,0,0,0,100
2264,Bijouterie,Ashleybridget,"3,2",1,0,0,0,0,100
2265,Bijouterie,Talamente,"3,2",1,0,0,0,0,100
2266,Shopping & mode,La Bonne Allure,"3,2",1,0,0,0,0,100
2267,Bijouterie,Collier prenom,"3,2",1,0,0,0,0,100
2268,Bijouterie,Kirin Gems,"3,2",1,0,0,0,0,100
2269,Hypermarché,Okaznikel,"3,2",1,0,0,0,0,100
2270,Magasin de vêtements de sport (activewear),HoverBalance™,"3,2",1,0,0,0,0,100
2271,Magasin de lunettes de soleil,Sunglasses Shop France,"3,1",1584,76,16,3,2,3
2272,Magasin de vêtements pour hommes,Von Dutch,"3,1",815,81,10,3,<1,5
2273,Magasin de chaussures,chaussures.fr,"3,1",507,47,6,2,4,41
2274,Magasin de chaussures,SneakersFromFrance,"3,1",167,65,11,2,1,21
2275,Shopping & mode,ShopBuddies.fr,"3,1",85,34,12,4,1,49
2276,Magasin de chaussures,Attitudesk8,"3,1",72,66,25,3,3,3
2277,Shopping & mode,Mary Jane,"3,1",35,54,8,6,6,26
2278,Horlogerie,ma-petite-horlogerie.com,"3,1",32,50,6,0,3,41
2279,Shopping & mode,Thewoodempire,"3,1",22,36,5,5,0,54
2280,Magasin de puériculture,Natalys,"3,1",16,25,0,0,0,75
2281,Magasin de vêtements,Woobaya,"3,1",14,43,7,0,0,50
2282,Magasin de vêtements,Beaux ARTS,"3,1",13,92,0,0,0,8
2283,Fournisseur de produits promotionnels,Pandacola,"3,1",11,45,9,0,0,46
2284,Boutique d'accessoires de mode,mon-poncho.fr,"3,1",11,36,9,0,0,55
2285,Magasin de vêtements pour bébés,Areu Bebe,"3,1",11,45,0,0,0,55
2286,Shopping & mode,theNextdoor,"3,1",9,33,11,0,11,45
2287,Magasin de vêtements pour hommes,Codryo,"3,1",6,67,0,0,0,33
2288,Shopping & mode,Achatvip,"3,1",6,33,0,0,0,67
2289,Fournisseur de textile,Evolving,"3,1",5,40,0,0,0,60
2290,Shopping & mode,Underarmour,"3,1",4,25,25,0,0,50
2291,Shopping & mode,Highmobilitygear,"3,1",3,67,0,0,0,33
2292,Magasin de vêtements imprimés,Royaume Panda,"3,1",3,67,0,0,0,33
2293,Magasin discount,Vente-Flash.eu,"3,1",3,67,0,0,0,33
2294,Shopping & mode,Eurospen,"3,1",3,0,33,0,33,34
2295,Magasin de chaussures,Sneakers Brothers,"3,1",3,33,0,0,0,67
2296,Magasin de lunettes de soleil,all-eyezonme.com,"3,1",2,50,0,0,0,50
2297,Shopping & mode,Kaki Orleans,"3,1",2,50,0,0,0,50
2298,Shopping & mode,Lise Charmel,"3,1",2,0,0,0,50,50
2299,Shopping & mode,Vans,"3,1",2,0,0,0,50,50
2300,Shopping & mode,Vans,"3,1",2,0,0,0,50,50
2301,Fabricant de lingerie,Eve and co,"3,1",2,0,0,0,50,50
2302,Shopping & mode,C Mod,"3,0",944,59,23,6,5,7
2303,Magasin de chaussures,CHAUSSEA,"3,0",914,19,2,2,5,72
2304,Magasin de vêtements,Hellomoon Shop,"3,0",112,55,8,4,4,29
2305,Magasin de chaussures,La Botterie,"3,0",100,79,15,0,3,3
2306,Magasin de sacs et bagages,Bleu Cerise,"3,0",82,51,6,0,4,39
2307,Bijouterie,Fantastic Talismans,"3,0",55,64,9,2,7,18
2308,Bijouterie,Alliances Insolite,"3,0",54,77,15,2,4,2
2309,Shopping & mode,Grand-Froid.fr,"3,0",53,51,0,0,4,45
2310,Fabricant de bijoux,chevaliere-royale.com,"3,0",31,36,19,0,6,39
2311,Magasin de chaussures,The Captain Family,"3,0",28,57,14,0,4,25
2312,Boutique d'accessoires de mode,Loversocks,"3,0",28,68,4,0,0,28
2313,Boutique de loisirs créatifs,The Luxury Box,"3,0",27,29,15,0,4,52
2314,Magasin de streetwear,TENSHI™,"3,0",23,57,13,9,4,17
2315,Magasin de puériculture,Mommieland,"3,0",19,47,10,11,0,32
2316,Magasin de puériculture,Coin de Bebe,"3,0",16,50,6,6,13,25
2317,Magasin de streetwear,Skeliit support,"3,0",10,40,0,0,10,50
2318,Fabrique de chaussures,Thomas Nilson,"3,0",9,33,0,0,11,56
2319,Magasin de chaussures,heatlab-paris.com,"3,0",6,33,0,0,33,34
2320,Magasin de vêtements,Memento,"3,0",5,40,0,0,0,60
2321,Boutique d'accessoires de mode,Boomaron,"3,0",5,80,0,0,0,20
2322,Magasin de vêtements d'hiver,WarmJack,"3,0",5,20,0,20,20,40
2323,Boutique d'accessoires de mode,Loyalstyles,"3,0",5,60,20,0,0,20
2324,Shopping & mode,Superbargainsuk,"3,0",4,50,0,0,0,50
2325,Shopping & mode,Patronsdecouture.com,"3,0",4,50,0,0,0,50
2326,Magasin de puériculture,Bababy,"3,0",3,0,0,33,0,67
2327,Boutique de lingerie,All By Fouta,"3,0",3,33,0,0,0,67
2328,Marché en ligne,Reserverunbar.fr,"3,0",3,67,0,0,0,33
2329,Shopping & mode,MonsieurChaussure.com,"3,0",3,33,0,0,0,67
2330,Shopping & mode,Marques Avenue,"3,0",3,33,0,0,33,34
2331,Shopping & mode,Watch Shop,"3,0",2,0,0,0,50,50
2332,Shopping & mode,Winaretta,"3,0",2,0,0,50,0,50
2333,Shopping & mode,Tous US,"3,0",2,0,0,0,50,50
2334,Magasin de streetwear,Sneaker Style,"3,0",2,0,50,0,0,50
2335,Shopping & mode,Olivolga,"3,0",2,50,0,0,0,50
2336,Shopping & mode,Maison Vaurien,"3,0",2,0,0,0,50,50
2337,Shopping & mode,FRANCE COLLECTIONS,"3,0",2,0,50,0,0,50
2338,Magasin de vêtements imprimés,Teezily,"2,9",42540,49,13,8,6,24
2339,Magasin de vêtements pour femmes,Patatam,"2,9",1473,64,11,5,3,17
2340,Service de coupons d'achat,Marche Prive,"2,9",833,78,19,1,<1,2
2341,Bijouterie,D'Or et d'Argent,"2,9",340,83,9,3,1,4
2342,Boutique de lingerie,Bodyslim™ Paris,"2,9",293,30,15,9,9,37
2343,Site de comparaison de prix,Les-Demenageurs.com,"2,9",168,36,28,13,11,12
2344,Shopping & mode,The Last Trend,"2,9",146,60,4,6,3,27
2345,Magasin de chaussures,Coproom,"2,9",139,50,7,<1,2,40
2346,Shopping & mode,Prixtoutcompris,"2,9",83,41,6,2,5,46
2347,Magasin de sacs et de valises,Tekmi,"2,9",73,55,12,7,3,23
2348,Magasin pour enfants,Pépin de Pomme,"2,9",72,69,11,0,3,17
2349,Magasin de puériculture,too-short,"2,9",67,45,21,9,7,18
2350,Shopping & mode,Zalando France,"2,9",59,36,15,0,3,46
2351,Magasin de vêtements de sport (activewear),Sportsaga,"2,9",50,48,4,4,12,32
2352,Magasin de vêtements pour enfants,Citron Peche,"2,9",41,36,10,2,15,37
2353,Magasin de vêtements,Pull-Noel.com 🎅 Les plus beaux des pulls moches !,"2,9",11,18,0,0,9,73
2354,Shopping & mode,LA Canadienne,"2,9",8,50,12,0,0,38
2355,Shopping & mode,L'Arbre à Bijoux,"2,9",8,62,0,0,13,25
2356,Boutique de lingerie,Comptoir des Dessous,"2,9",6,33,0,0,0,67
2357,Boutique d'articles de mode,Mysterybox Shop,"2,9",5,20,0,0,20,60
2358,Magasin de vêtements pour enfants,Bola de Grossesse,"2,9",4,0,25,0,0,75
2359,Fabrique de chaussures,Simon Gautier,"2,9",4,25,0,0,0,75
2360,Shopping & mode,Dolce,"2,9",3,0,0,67,0,33
2361,Boutique de t-shirts personnalisés,Soflock,"2,9",3,0,0,0,0,100
2362,Shopping & mode,Nicolebernard,"2,9",3,0,0,0,0,100
2363,Magasin de vêtements pour femmes,Shaperfit,"2,9",3,33,33,0,0,34
2364,Shopping & mode,Toutpourcoudre,"2,9",2,0,0,0,0,100
2365,Shopping & mode,UCR,"2,9",2,0,0,0,0,100
2366,Shopping & mode,Heroes Store,"2,9",2,50,0,0,0,50
2367,Shopping & mode,Ergoboost.fr,"2,9",2,0,0,0,0,100
2368,Shopping & mode,Fiesta Mascotte,"2,9",2,0,0,0,0,100
2369,Shopping & mode,Impact Shop,"2,9",2,0,0,0,0,100
2370,Pressing,hublo.eu,"2,9",2,0,0,0,0,100
2371,Shopping & mode,Pomm'Poire,"2,9",2,0,0,0,50,50
2372,Shopping & mode,Mwos,"2,9",2,0,0,0,0,100
2373,Shopping & mode,Classic All Blacks,"2,9",2,0,0,0,0,100
2374,Shopping & mode,Watch Equipment,"2,9",2,0,0,0,0,100
2375,Shopping & mode,Delaveine,"2,9",2,0,0,0,0,100
2376,Magasin de vêtements,Bijourama,"2,8",373,22,4,3,6,65
2377,Magasin de vêtements pour femmes,helline,"2,8",297,18,9,2,7,64
2378,Opticien,Vipoptic,"2,8",285,47,5,2,3,43
2379,Magasin de vêtements pour femmes,Piara,"2,8",221,55,14,2,2,27
2380,Boutique de lingerie,Dessus Dessous Lingerie,"2,8",200,44,5,2,4,45
2381,Shopping & mode,LesSoeursK,"2,8",152,26,2,<1,2,69
2382,Magasin de vêtements,Cedelar,"2,8",123,31,8,<1,2,58
2383,Magasin de vêtements pour femmes,Balzac Paris,"2,8",119,35,3,2,9,51
2384,Site d'avis,Fia Net,"2,8",99,16,1,2,3,78
2385,Site d'avis,FoxyRating,"2,8",96,51,5,6,2,36
2386,Magasin de vêtements,JOTT,"2,8",61,31,8,7,3,51
2387,Boutique d'accessoires de mode,Bumpyconfort,"2,8",47,21,19,8,9,43
